Frequency	Magnitude	Phase
96.0	19.844198790752813	-156.51945547624777
97.0	24.375939590390505	-17.858864428387367
98.0	-0.7721777563762835	148.49323669904862
99.0	25.609512298459364	-58.09816132447374
100.0	20.939993053647555	-4.838057228195104
101.0	7.432458127994544	127.74259317765107
102.0	19.392106840514483	63.28433225430435
103.0	19.819185338225545	24.770828715045
104.0	15.608169958189496	59.830144147331794
105.0	25.69432033786582	46.42020356980111
106.0	19.53446689259095	-101.68678831099588
107.0	20.082293159468563	164.736360654059
108.0	20.514041275998945	-84.0374597289143
109.0	19.91404436903912	-78.45272718726211
110.0	2.6876246864749067	-104.728250659642
111.0	21.302077711031714	25.106690176608506
112.0	15.075263382212	-1.0275255672873462
113.0	22.07001067344597	-75.43212311624445
114.0	23.566692309064763	-165.98931830343463
115.0	16.152189437133085	23.527738600604334
116.0	17.61454925082781	-154.8109795964214
117.0	19.68799968003958	-106.84520518457596
118.0	25.312959181356124	135.37897739962239
119.0	11.37237930832304	149.6607537564599
120.0	29.901390309002927	-116.08119343136768
121.0	14.111313227348974	100.0883129889644
122.0	19.469545373989195	146.23711260246583
123.0	22.972034057015808	-152.38561666510816
124.0	21.67544909523073	61.7531970797702
125.0	12.585004456364452	40.93239721469559
126.0	19.249980346859076	-151.99154533028977
127.0	16.08861836299914	38.782884383605015
128.0	27.52134679251895	107.90168234717721
129.0	24.680852673732034	130.95648117256655
130.0	12.770388866888942	170.61497618493536
131.0	15.408887601092289	-108.45747625883766
132.0	20.55827022785188	82.66149980957206
133.0	17.457985471419143	91.09847770538238
134.0	14.849604598831096	-41.93926265276533
135.0	10.797713095969211	82.79056445508638
136.0	15.669630872682323	63.510406615848474
137.0	23.167731247182935	18.033721491575854
138.0	18.983699469817967	109.3402844084871
139.0	14.186283045617687	150.48428897544466
140.0	25.65158274730845	81.5370830674316
141.0	23.33210758359197	-158.38305608998056
142.0	17.598224667163812	-130.30781664489064
143.0	23.295946115767276	-150.140149670737
144.0	21.4606787298198	-60.77376250846397
145.0	14.395274185312443	42.20296350007946
146.0	27.854034904636684	3.0525685557819098
147.0	21.060726088085655	-16.74731328549197
148.0	13.352680379356062	18.352166861728406
149.0	26.873796536314426	136.1253363393372
150.0	22.4029522113418	-172.90439511537545
151.0	20.38206871483584	59.9682787649164
152.0	22.56536864497846	81.5134059540385
153.0	29.44470100907326	-38.86980581342097
154.0	23.633316295707587	-18.675050144465324
155.0	16.702983935117885	-117.45635761427569
156.0	2.2093660764268837	-112.31024902305212
157.0	8.895140573461207	-66.47646020443284
158.0	23.998774688192736	43.96541746535568
159.0	17.855191422744472	5.287334474976569
160.0	23.579199922270853	56.576251796301655
161.0	13.951653132938285	-46.63692242001115
162.0	7.132153224511935	-86.78687790032318
163.0	11.426944311348553	-71.70445342709795
164.0	19.11054478912971	48.50987370864633
165.0	27.32718479596677	5.928504872886644
166.0	19.879992822957707	-60.43664772824045
167.0	15.735146546637127	-20.991280941837836
168.0	18.117455498196648	28.13257004836665
169.0	18.780091699412132	-25.325628748309544
170.0	27.339507093911116	60.687604151445946
171.0	17.12528775388291	-177.4332131202288
172.0	23.603392895405598	99.88525614669578
173.0	21.666497804747568	87.63348862573787
174.0	23.37531179313272	-153.79615819599
175.0	19.189178526382985	84.74813611503036
176.0	21.395521051123694	88.4439041258297
177.0	22.30094450013409	-20.32246424335092
178.0	16.460072597623157	-85.62104652488205
179.0	22.485863432225734	-10.396910598937676
180.0	16.5853284495263	179.63991373184942
181.0	24.271703374237198	170.6900043175219
182.0	20.37166322224546	171.0573719333438
183.0	16.18739099286865	-70.78731370840374
184.0	16.495934241216606	171.53767995271895
185.0	23.878774237046287	-63.35305735989926
186.0	25.17212117060373	153.3177813018605
187.0	12.37690252283497	-123.21257770397989
188.0	6.37428841328876	-84.98469646600073
189.0	27.850614629477445	-140.33952370243966
190.0	24.759739615190735	154.40687588923515
191.0	24.803298947169992	47.47137352719504
192.0	14.537688918339393	-166.53997078680385
193.0	19.57690318233895	-11.502491896341168
194.0	23.345449878549008	174.56143290329365
195.0	22.249288128761393	54.96405058879394
196.0	21.713233780652264	0.4561491645797894
197.0	20.786182845021614	128.26913667300204
198.0	16.912085176359255	-143.86010422754356
199.0	14.684877154053439	-104.53770131444942
200.0	15.257584536110201	-132.26861804078408
201.0	11.550730711093157	121.82660089125145
202.0	16.382481783258914	43.58785618457077
203.0	20.867754707963798	-53.37374364303769
204.0	9.65410198953893	17.78429686356183
205.0	23.23291475932054	70.33403755830172
206.0	25.041320921265566	-51.84326517345332
207.0	22.092269555023965	-44.04183727578526
208.0	22.58598446202905	-9.3393357517816
209.0	20.236763209814338	-21.233331495382934
210.0	21.4332655372666	66.75989355519766
211.0	26.879000192299376	22.8131282574266
212.0	12.732107095345576	-82.96767947642701
213.0	18.16327190233493	140.7918773115315
214.0	27.729727430241606	-85.40190255052087
215.0	15.176827292222633	-8.198038303130629
216.0	15.034641024456318	-21.12086558215494
217.0	18.73991842436693	82.4759929064763
218.0	19.40664549335137	161.53666499829086
219.0	23.797540528015467	107.71042878085584
220.0	4.94336405726238	-19.242997400402658
221.0	17.598845492929474	112.6180230489724
222.0	11.58346822150146	55.04781381669914
223.0	20.867937889952298	-76.11918035745411
224.0	5.037941890249411	-148.01113785597997
225.0	25.28799483445247	-54.98654613169664
226.0	16.296426523517113	99.23441741796093
227.0	21.56265687123828	-86.94291718106739
228.0	20.606725694435003	159.12357513215014
229.0	23.085678120759184	174.77902289127178
230.0	5.674796505041746	-134.1006738712874
231.0	17.651736084252853	126.53497917737911
232.0	24.19867452248051	-170.94224093994256
233.0	18.505458084214574	11.396387566349501
234.0	22.362345359569492	134.17959054787616
235.0	15.576410993369915	-140.44072925841672
236.0	20.45683292218158	163.19345620572938
237.0	15.870380759932312	80.80599679212507
238.0	26.35127507637614	-113.02549637972854
239.0	23.054441341621374	-142.57571272972484
240.0	8.269738632302962	24.95079390579167
241.0	11.861594954602406	-176.0412505848792
242.0	9.270026719930714	152.6381378216237
243.0	26.228610908412662	-73.42582500281091
244.0	25.721890387462977	139.47333502909737
245.0	-0.9071382723613187	49.49287687876094
246.0	19.053283452233064	13.701041143918816
247.0	20.570716457487137	-169.7529295618435
248.0	12.571434990476618	97.48731567598834
249.0	24.88581656472047	17.045676299623153
250.0	5.901701113130868	-104.20846356414295
251.0	17.901478678381913	-84.4082569843943
252.0	13.051140371151728	46.18378203906759
253.0	16.14998477498204	-90.9352488202152
254.0	20.968491003960334	119.6575816137042
255.0	16.844663629276585	27.362039931098597
256.0	18.930084451024324	-107.01000154681788
257.0	18.687332378684527	35.7639460998343
258.0	16.63782555037357	98.2165025889282
259.0	24.78121056213473	-159.25956654393653
260.0	12.991719282994243	-78.21266017408158
261.0	21.330571846403096	127.93703187712094
262.0	13.682282688273592	-24.670991179528905
263.0	27.035420332753745	158.82289228506997
264.0	21.074389886516315	87.13453235695478
265.0	3.1830012274239072	-57.09613208171647
266.0	14.459388921137181	-100.10208287398413
267.0	21.775627910846154	-40.48218092381649
268.0	23.818915438914942	-73.04135703279829
269.0	22.786750748422428	-165.515768743685
270.0	7.089952700874507	-52.589047950465364
271.0	15.713600672971479	-100.98039393649769
272.0	23.19423421759527	-176.32267941735958
273.0	24.7934296464232	-6.413171360361618
274.0	24.510064859480014	-169.94990421705157
275.0	19.439890157810826	-6.1657193110290915
276.0	18.51916916028683	173.4577888444095
277.0	17.521596585559728	-157.9385959309919
278.0	2.2546583230605997	-55.6241705339606
279.0	23.846043997647616	133.5230601919382
280.0	6.904701818843305	-22.653251748795597
281.0	17.44678681752695	155.2938403315069
282.0	23.021666728982247	132.19518447427626
283.0	7.626050245492139	-138.62214533888036
284.0	21.40240950442433	85.6974357534546
285.0	13.996451755763955	19.68360022218871
286.0	25.22584012899157	93.3092748977261
287.0	23.493135762643952	146.96310056670603
288.0	16.976334731047203	-12.759228386647777
289.0	21.869237506681785	111.61953580730352
290.0	17.641292587644106	37.18213907602484
291.0	20.835120454291953	-99.7062422082281
292.0	23.271559077746385	110.39783275575549
293.0	23.82233851999167	-136.0440332094248
294.0	16.521145560915564	-61.459325774337636
295.0	15.919236522921057	-56.94000275368208
296.0	19.84814002061802	101.30461085106586
297.0	22.516626534081897	148.20244843431246
298.0	17.744978588504736	-91.17739666596296
299.0	15.557059336910568	-44.46186212857628
300.0	7.945225411064083	71.72137967628166
301.0	13.847973449793065	-107.75537129840427
302.0	19.858675862372543	67.26658832508694
303.0	16.662588026207178	-75.23664717172393
304.0	7.457667355581563	1.6704712081475943
305.0	14.899990517969183	-160.75806070484268
306.0	23.730968090242182	-112.5800331345522
307.0	20.190872397636106	176.82733409604148
308.0	22.343008020410938	113.3290596036772
309.0	14.830607176391979	35.29627412306377
310.0	7.787395677644496	-150.51669768697144
311.0	18.945847141494973	108.72524309767353
312.0	20.108640061973833	-135.51835022346927
313.0	10.422458161498284	66.04264506400777
314.0	19.35503787499317	-10.923676883848854
315.0	18.76294105985135	5.566177419405242
316.0	18.580152085614515	-36.5548850703056
317.0	22.166698524096354	56.64978923517439
318.0	19.27486939834963	103.39980708929667
319.0	11.065421984618665	-11.122396357892502
320.0	18.415695111838975	-81.07828532541392
321.0	17.96334346761953	19.877293229289304
322.0	22.470916357383107	139.76412825981208
323.0	22.024423316671296	52.416142314041636
324.0	21.555827084000192	101.20849636694864
325.0	13.619668046378802	-108.47230936117393
326.0	23.5314804969845	35.33691185318371
327.0	23.832193022207683	42.08060226429452
328.0	16.52614350908011	-76.03079696771107
329.0	16.863728872185174	-125.32475017419361
330.0	22.832880528143665	-159.18015512088587
331.0	15.71516454006579	-48.779082897678514
332.0	23.37302133594612	64.45727738926959
333.0	24.016248833837505	2.787910554415476
334.0	-2.3292219507265846	-96.98442176731984
335.0	24.730609841101973	-157.77463929451207
336.0	14.123592647867982	151.52191953872682
337.0	13.030206442771457	-18.01402634595919
338.0	21.306487649913194	104.57779247699929
339.0	20.366582977732378	-48.830747180279964
340.0	16.103701141633348	-0.3842777410145171
341.0	7.79441795154378	64.66746230665312
342.0	19.82704372392138	70.05168812647617
343.0	25.55751572338819	-159.4089871626252
344.0	22.719139965298147	-16.760544254137773
345.0	16.94207300558388	-6.815533352798482
346.0	18.942902188446837	165.56130022432873
347.0	22.22805364117798	-67.41310243068952
348.0	22.71589828507439	84.5633284667732
349.0	13.7481609558426	-69.76711745960499
350.0	9.389757871658649	31.529106663931177
351.0	21.88781135074839	-154.16445316113717
352.0	16.82873491258039	35.44622218478222
353.0	8.29917277940291	156.7271099750166
354.0	15.290349449848005	109.47575899282803
355.0	12.787636586234036	107.96409434134108
356.0	18.7503039778132	-22.429625180746648
357.0	11.809155451128861	24.023329869449523
358.0	22.49764985618766	0.8656491068255241
359.0	12.989144272071284	100.23112118367972
360.0	5.8656315053889205	-112.74684109067468
361.0	21.927658015188676	153.11258959369127
362.0	18.296749088172202	12.81506251182611
363.0	29.215479801278313	17.20029702562748
364.0	9.248471931086016	52.697567969752775
365.0	5.992724932941263	-41.592150064757014
366.0	0.7029772883437424	-161.2355437524515
367.0	20.860731887011745	159.09328339754902
368.0	19.910127074321245	142.98149539365193
369.0	19.905459311394672	-35.74514594667617
370.0	24.614863277111667	-58.66072475499814
371.0	22.071012457473252	-76.87561617214341
372.0	10.339911044512691	-164.84785393594657
373.0	-1.0906546591102222	-90.59359324421378
374.0	22.36733274091033	84.89961747439887
375.0	20.531693789861457	35.309712593061036
376.0	21.28732907515873	138.32743377854223
377.0	22.403319439597098	105.14451683537972
378.0	19.330812964354728	95.45431477122877
379.0	14.619299349107964	78.4982262742119
380.0	16.978421023540008	172.29277823502846
381.0	23.956927655586746	29.313286149273175
382.0	18.500302841242362	-162.13445840714306
383.0	23.10474049371592	128.28516748119094
384.0	15.542835786274704	15.36286617276357
385.0	18.463760970855045	-49.15013035168645
386.0	16.30323634211297	119.5333316109496
387.0	21.88766250233783	72.59156582799007
388.0	24.694963869286436	-26.372318034759623
389.0	18.984997232907375	7.607478828043978
390.0	11.022025405877962	-121.88861526417683
391.0	20.334978202678094	-57.52565686135103
392.0	17.751231165653568	-159.43514189031174
393.0	15.832854947108173	117.31770060506544
394.0	19.895695821698155	-67.4555568474625
395.0	26.372540219660415	115.72643676283315
396.0	17.190970862687333	141.97584532101942
397.0	8.747764506873116	70.1399469774584
398.0	23.298556842066922	-77.12302979943891
399.0	20.70240411803851	-110.34152655170655
400.0	19.796959902482733	170.3982804413654
401.0	20.258571918333317	101.04691290187957
402.0	24.907039835929005	-116.61419601307075
403.0	22.151704541370634	-61.50762808720119
404.0	18.314139515069904	118.56709875792536
405.0	21.55493088255036	78.40510346083687
406.0	25.325433263654563	32.98438113179444
407.0	12.164722678387028	-60.49465637407028
408.0	26.64037345542723	104.7776862826298
409.0	20.426857246453412	-72.66907931008656
410.0	19.203041654196447	159.1073779279934
411.0	22.075653347098047	99.45147126752885
412.0	24.540354904604648	51.48549825461685
413.0	19.04158970441459	-70.14663569129782
414.0	15.504252288527399	125.83033674313124
415.0	7.824865417542184	110.56307778147878
416.0	20.283893948318138	-139.47834488591587
417.0	20.447514610416235	-19.102709162830273
418.0	21.220460030501556	-24.930446092455743
419.0	24.572737322337737	51.25057864515029
420.0	19.350248198898715	134.66831047105578
421.0	21.636994207683546	-48.64566541886536
422.0	16.498046859414103	-72.24302897902407
423.0	20.63787928591986	-125.71396096953792
424.0	11.542760615160123	127.43254003798914
425.0	25.792040017823577	44.89341900520703
426.0	13.773469468799549	-9.341499442979238
427.0	23.45614339560295	107.93023239816199
428.0	21.75406816969451	103.69216887209849
429.0	20.917684218454006	-29.837561456705867
430.0	14.71811938622955	-152.83705066744318
431.0	13.006743816551616	-21.968514126281914
432.0	22.568090791921563	-132.5861511560733
433.0	7.727639628419579	132.12518938295455
434.0	19.099223724922215	62.952566350412454
435.0	18.80686096726568	153.5414650244445
436.0	22.64109285299426	104.58211053313215
437.0	9.5620123055497	144.5052264321502
438.0	12.105149957361414	-43.267377770200255
439.0	22.656087858124184	26.192128878083
440.0	21.75974142354403	-137.1155700443864
441.0	20.144496336923797	-156.87601909693416
442.0	25.637988724920973	132.8909070683774
443.0	13.41919754706581	-36.39158747147128
444.0	22.31059599840649	-146.90117500872324
445.0	7.535960759605685	154.84533767519653
446.0	23.480638130431906	158.644969400359
447.0	16.69734054236939	-170.2145949878163
448.0	17.512704091889958	138.3602943712049
449.0	10.575262480113615	-90.31928917276208
450.0	17.610985920700564	-146.7097032985615
451.0	21.978979810254366	131.18431098718528
452.0	17.568829690295004	-105.00930479936355
453.0	16.952422758774908	-100.26849038933301
454.0	19.092412966067666	-39.83439806491482
455.0	21.590919852403143	99.65656720293558
456.0	21.112980799974235	-98.0315695782797
457.0	11.011130443392394	49.92635028941321
458.0	27.719142320655905	-116.28582333356064
459.0	15.39544225766863	70.92679721976705
460.0	22.67069863243475	44.427954617702184
461.0	26.06181840788869	176.84409262521723
462.0	16.824881466114803	-163.40797024649152
463.0	23.863077503808064	-25.733382191126523
464.0	8.863604753404186	-146.85812069334526
465.0	22.47721565462858	-52.4735036101346
466.0	15.745212572482126	-53.675375670403376
467.0	22.39867502919222	-118.0073622472068
468.0	18.841187251525188	43.94848959269305
469.0	20.033163436101287	-13.894964855619625
470.0	21.60919833355349	139.3973697916506
471.0	14.583612457559418	128.78351168359708
472.0	22.379048707099432	56.43643104679397
473.0	17.7627550518744	-138.61020304626908
474.0	19.877819314933436	-80.92398563272158
475.0	23.142818603939798	-153.3628789996555
476.0	17.472100838273295	3.203970692817044
477.0	17.020019298196463	166.4906990054545
478.0	21.249631221623687	65.3091066364681
479.0	21.654835976660674	170.85750435685017
480.0	20.588940447256043	-173.62949921381826
481.0	13.221988939115088	-34.47718785243575
482.0	27.461974942228856	112.26531976386114
483.0	14.507908030630558	94.20929477489288
484.0	18.723187639966163	-143.16600482706014
485.0	16.918242937498434	84.56729829178344
486.0	11.612651633026994	70.68166705732325
487.0	21.3229394411573	-139.58832832926663
488.0	-0.3166427013259934	29.970423675779628
489.0	12.910723190706431	66.2172585402778
490.0	11.534438172957104	-121.89991422458068
491.0	27.427749931867456	-179.2185686664488
492.0	21.94415494272993	-11.549321278953666
493.0	8.881468413536131	15.121808290367953
494.0	26.69994551774494	99.08436570498647
495.0	16.269743623707008	-68.24275949436854
496.0	15.301924893234686	109.96156125746181
497.0	27.78025369054507	-46.35413454281493
498.0	15.986361961580542	-67.7433305866439
499.0	24.659749513068636	17.337322112495603
500.0	14.684481825448785	-169.51903047638586
501.0	7.846160645646174	23.594037179037322
502.0	19.917764916562454	-134.48239086352388
503.0	21.64475533852992	-81.25588301221241
504.0	15.940810199534926	-0.4350945030651546
505.0	11.856507371679772	149.88843491791354
506.0	17.43430485841739	-103.18768459198343
507.0	3.8126085165414003	-4.8312048437305135
508.0	16.52841898432031	16.554747271649898
509.0	17.854181076583167	-143.0675484771969
510.0	17.98774871473584	109.36829894025199
511.0	21.07945846348404	-94.16647974371986
512.0	4.100153330098007	-11.87202653423625
513.0	16.6204677861717	111.66044959963111
514.0	27.41403891079817	-9.808140405417719
515.0	19.995993691348847	176.19718817503482
516.0	-2.8646153263209175	-169.1248474151507
517.0	23.883418753483554	-20.87629349074012
518.0	21.533280507312178	158.1008916354905
519.0	14.413734554763785	-139.03334805409733
520.0	22.40212395169562	60.21564386172183
521.0	6.919835606946274	101.27895867058366
522.0	8.967841287274025	135.30162567603247
523.0	14.59322913212426	-31.637543204229367
524.0	16.108572759831247	8.187579682340097
525.0	15.462213805738216	-35.37725405187322
526.0	8.670039557934999	-122.7233924037708
527.0	16.491055525503768	150.71225619387567
528.0	16.089228322338634	125.05372541902048
529.0	17.148195058022935	93.74295101891079
530.0	10.024616069824948	-156.3403813183338
531.0	22.39396954343001	124.45446037712885
532.0	19.808896208411678	-170.78393081982637
533.0	16.857156900261177	63.916236141299166
534.0	20.624289675392763	48.03531986274623
535.0	20.94598029653575	174.84799410794392
536.0	21.197480671616123	1.5392817861985018
537.0	14.233831726168312	42.050755617429225
538.0	23.365598200745715	-140.29450357991038
539.0	7.497484387132145	56.80122183241641
540.0	23.49707400394433	-99.81936142542088
541.0	15.78868814869875	26.860193964625388
542.0	19.15381670008687	-82.49925817635572
543.0	18.651216108959453	-23.89603329622909
544.0	24.35683140771962	144.3508221567881
545.0	23.666404807159374	41.2477695005271
546.0	26.345271328628638	43.975702889112114
547.0	17.85153429046882	4.921405720867969
548.0	23.500465297109866	-174.8366024875982
549.0	24.620828539629024	-141.06340684671113
550.0	22.313643467726404	-124.42819034407637
551.0	22.404119434982878	122.83627318224244
552.0	18.04977673214934	29.9463573469507
553.0	16.155647261108083	-9.526129839120804
554.0	21.050114489024566	13.156615058969964
555.0	1.0097137442255368	87.61356779750933
556.0	5.179801432762876	72.83153403074034
557.0	12.450758487639336	174.31902089360023
558.0	17.656596782930137	78.24893237341551
559.0	21.76069453198221	179.29302944531835
560.0	8.898858311477287	58.172579600202106
561.0	19.300175340290785	91.12378986507254
562.0	24.90159573043799	-54.32831557531765
563.0	21.746009658759537	-95.27659060669565
564.0	21.528481831174485	8.750040193126802
565.0	18.03249909035277	-3.876129196460611
566.0	15.225007616049561	-1.675388634197514
567.0	16.69394880077511	-167.7066398533019
568.0	17.87718937095208	-84.35650785096925
569.0	21.167442624269373	120.72957001241554
570.0	16.572571793655023	-18.384379994507885
571.0	21.599095462595823	101.85340172074606
572.0	24.74730432294536	-54.251609733889275
573.0	15.600523995457307	-105.3668280555969
574.0	16.492375271848253	113.66606491680278
575.0	18.26396257450958	-100.940459314109
576.0	22.082721993059373	83.32799364361688
577.0	21.19158108626744	162.22202350786978
578.0	19.747701885216195	111.89709559235251
579.0	20.214911324479615	-5.456726782288427
580.0	19.09463322092581	19.110752573245225
581.0	22.811015378568165	-76.62491707039577
582.0	9.500190346769013	8.948517158433068
583.0	21.52321714378978	-118.1835441009379
584.0	25.07848727896311	69.1580321551943
585.0	8.38720711304765	-152.77937111436526
586.0	1.2927415099285942	31.025759883622772
587.0	20.41308509797577	58.608238303639396
588.0	14.324071794188946	126.49985680404876
589.0	11.480959054080202	-179.05078961660837
590.0	17.99737800576677	146.94741925060475
591.0	0.8944655941640707	175.06120768645977
592.0	12.884033545172063	104.00398734101624
593.0	16.355384254454755	149.22961193256972
594.0	23.63567153295909	12.588962992576738
595.0	27.92506041253992	-179.96339309906443
596.0	16.604408179545672	-161.98963421121303
597.0	23.6649372476526	164.68467406117398
598.0	24.16964280808411	-11.770378686163621
599.0	19.24787923998889	-133.40749130315652
600.0	6.8929248426769565	92.14283236244285
601.0	17.658072808898506	122.84358201926023
602.0	24.344797726795665	-165.93490004732303
603.0	21.055078169254983	-31.805669150554728
604.0	17.742647731834772	-159.2957707078035
605.0	23.6040759430986	-152.71988597941052
606.0	17.67497526175223	-17.923745464050786
607.0	10.317729541443532	142.6833533055368
608.0	22.72245791450569	-3.7904003541343636
609.0	20.54243944044529	113.77237098414503
610.0	21.946077991254228	-135.57632985720397
611.0	25.021028244369916	-17.79466535424831
612.0	24.191274094474167	-100.14507585252564
613.0	18.385002301659053	91.82512212165912
614.0	20.30648809639569	-131.22384232826937
615.0	22.045694259083206	-143.16426426375008
616.0	18.77601748903197	71.56236445324417
617.0	18.197323236865756	-161.29904725031696
618.0	22.230705050993684	81.12087791554502
619.0	14.329206067027748	132.05873866810143
620.0	6.049989355219145	171.77607056083988
621.0	24.693518449206717	153.51016924807266
622.0	22.761878893035068	129.9269158422384
623.0	18.729633716497258	-20.817030930295655
624.0	12.15111325779679	21.77412464597651
625.0	17.65916376841881	23.56529192699438
626.0	18.13711003390224	169.9099305496336
627.0	14.000395570190506	-119.56527067767915
628.0	19.4684981238067	-91.68492833438995
629.0	18.842770033653995	152.84678022351903
630.0	21.729375004891484	-76.95919709899336
631.0	18.459641088227443	-68.93732883734492
632.0	21.078523820245152	136.3869805667237
633.0	21.953914961632254	89.02167216850961
634.0	15.959936517090227	-43.2655920218006
635.0	22.80937702138605	89.72414831823562
636.0	28.618722145164973	-174.97179500878164
637.0	11.773901786748219	32.105869087243455
638.0	20.00647676738325	-136.52791353655587
639.0	20.672540197716323	40.42243649375789
640.0	23.821558892879043	-3.0947718472061845
641.0	20.812737320968772	-49.57619439787143
642.0	20.37496391512562	142.68331223763624
643.0	5.455644135154662	-2.1910597137501595
644.0	16.007033925481316	65.71450794553822
645.0	11.482185720269417	61.827990314206694
646.0	22.205709187883635	-162.81098294542292
647.0	13.355978994297642	-51.72112018624734
648.0	5.426066604008669	79.60444263771848
649.0	12.207585595161234	44.86770208406555
650.0	15.399366050029359	-84.44274871581212
651.0	21.525132944117587	-66.28584975676507
652.0	22.53270165765167	114.01853139177709
653.0	22.399879548613026	-16.10762144949219
654.0	15.625818684592907	-62.09435156814314
655.0	9.709727372327272	-79.10733939408387
656.0	14.451334820214791	24.05275640120442
657.0	22.423574144610697	134.09785802071815
658.0	20.014752851151147	48.77725071026918
659.0	18.456355911721882	-178.17142447256785
660.0	16.685800446250052	97.45746275584499
661.0	21.67887878872015	-25.425359221410464
662.0	16.045945527871822	170.56104746118598
663.0	7.306669391409544	-52.11067018241131
664.0	11.052211259744837	-3.452386536704355
665.0	17.856845170116713	-75.77057831410029
666.0	16.874402427353456	-66.52800744989875
667.0	10.914762402543687	101.365872764265
668.0	20.27940062514439	82.18600793514766
669.0	22.236519328506027	-159.76269461152145
670.0	23.292271690238387	68.6663090765918
671.0	16.063414562701176	-178.1193865697921
672.0	12.245857149007435	-167.40420763165022
673.0	19.164900039049673	-34.36847073737334
674.0	18.951684709371	173.12487189381278
675.0	26.846074392622434	1.6727643350624664
676.0	25.000051711061158	151.6109303123064
677.0	20.365093297733328	-169.9318904883697
678.0	15.120204023622602	58.747145672253325
679.0	18.967304543728652	-73.45899458541831
680.0	19.811441782230673	-42.685650314268756
